event_year,publication_date,document_number,document_type,title,abstract,html_url,pdf_url,is_p3_candidate,candidate_type,matched_terms,country_target,country_target_coding_status,semiconductor_related_manual_status,severity,severity_coding_status,source_flag
2022,2022-02-28,2022-04163,Notice,Materials and Equipment Technical Advisory Committee,,https://www.federalregister.gov/documents/2022/02/28/2022-04163/materials-and-equipment-technical-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2022-02-28/pdf/2022-04163.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-03,2022-04300,Rule,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) further invasion of Ukraine, with this final rule, the Department of Commerce is adding new Russia license requirements and licensing policies to the Export Administration Regulations (EAR) to protect U.S. national security and foreign policy interests. These new Russia measures: Impose new Commerce Control List (CCL)-based license requirements for Russia; add two new foreign ""direct product"" rules (FDP rules) specific to Russia and Russian `military end users;' specify a license review policy of denial applicable to all of the license requirements being added in this rule, with certain limited exceptions; significantly restrict the use of EAR license exceptions; expand the existing Russia `military end use' and `military end user' control scope to all items ""subject to the EAR"" other than food and medicine designated EAR99, or ECCN 5A992.c and 5D992.c unless for Russian ""government end users"" and Russian state-owned enterprises (SoEs); transfer forty-five Russian entities from the Military End-User (MEU) List to the Entity List with an expanded license requirement of all items subject to the EAR (including foreign-produced items subject to the Russia-MEU FDP rules); and add two new Russia entities and revise two Russia entities to the Entity List. Lastly, this rule imposes comprehensive export, reexport and transfer (in-country) restrictions for the so-called Donetsk People's Republic (DNR) and Luhansk People's Republics (LNR) regions of Ukraine (""Covered Regions of Ukraine"") and makes conforming revisions to export, reexport transfer (in-country) restrictions for Crimea Region of Ukraine provisions.",https://www.federalregister.gov/documents/2022/03/03/2022-04300/implementation-of-sanctions-against-russia-under-the-export-administration-regulations-ear,https://www.govinfo.gov/content/pkg/FR-2022-03-03/pdf/2022-04300.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-08,2022-04819,Rule,Imposition of Sanctions Against Belarus Under the Export Administration Regulations (EAR),"In response to Belarus's substantial enabling of the Russian Federation's (Russia)'s further invasion of Ukraine, this rule is adding new license requirements and review policies for Belarus to the Export Administration Regulations (EAR) to render Belarus subject to the same sanctions that were imposed on Russia under the EAR effective February 24, 2022. These new sanctions impose new Commerce Control List (CCL)-based license requirements for Belarus; revise the two foreign ""direct product"" rules (FDP rules) that are specific to Russia and Russian `military end users' to make them also applicable to Belarus and Belarusian `military end users;' specify a license review policy of denial applicable to all of the license requirements on Belarus that are being added in this rule, with certain limited exceptions; significantly restrict the use of EAR license exceptions; expand the existing `military end use' and `military end user' control scope to include Belarus for all items ""subject to the EAR"" other than food and medicine designated EAR99; and add two new Belarusian entities to the Entity List as `military end users.' This rule also imposes a license requirement for nuclear nonproliferation items for exports and reexports to Belarus and removes Belarus from Country Group A:4 under the EAR. In addition, for Belarus and Russia, this rule amends the availability of License Exceptions AVS and ENC and includes clarifying guidance on the availability of CCD.",https://www.federalregister.gov/documents/2022/03/08/2022-04819/imposition-of-sanctions-against-belarus-under-the-export-administration-regulations-ear,https://www.govinfo.gov/content/pkg/FR-2022-03-08/pdf/2022-04819.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-08,2022-04912,Rule,Expansion of Sanctions Against the Russian Industry Sector Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) further invasion of Ukraine, the Department of Commerce is expanding the existing sanctions against the Russian industry sector by adding a new prohibition under the Export Administration Regulations (EAR) that targets the oil refinery sector in Russia. These new export controls will further limit revenue that could support the military capabilities of Russia.",https://www.federalregister.gov/documents/2022/03/08/2022-04912/expansion-of-sanctions-against-the-russian-industry-sector-under-the-export-administration,https://www.govinfo.gov/content/pkg/FR-2022-03-08/pdf/2022-04912.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-09,2022-04925,Rule,Further Imposition of Sanctions Against Russia With the Addition of Certain Entities to the Entity List,"In response to the Russian Federation's (Russia's) further invasion of Ukraine on February 24, 2022, the Department of Commerce is amending the Export Administration Regulations (EAR) by adding 91 new entities to the Entity List under the destinations of Belize, Estonia, Kazakhstan, Latvia, Malta, Russia, Singapore, Slovakia, Spain, and United Kingdom with this final rule. These 91 entities have been determined by the U.S. Government to be acting contrary to the foreign policy or national security interests of the United States.",https://www.federalregister.gov/documents/2022/03/09/2022-04925/further-imposition-of-sanctions-against-russia-with-the-addition-of-certain-entities-to-the-entity,https://www.govinfo.gov/content/pkg/FR-2022-03-09/pdf/2022-04925.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-10,2022-05025,Rule,Addition to the List of Countries Excluded From Certain License Requirements Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) further invasion of Ukraine, and to protect U.S. national security and foreign policy interests, the Department of Commerce has added new and highly restrictive license requirements and policies for certain transactions involving Russia and Belarus under the Export Administration Regulations (EAR). In order to recognize partner countries that have committed to implementing substantially similar new export controls on Russia and Belarus in their domestic laws, the Department of Commerce has published a list of countries excluded from portions of these new U.S. export controls. These exclusions apply specifically to certain requirements under the EAR related to foreign-produced items. In this rule, the Department of Commerce adds the Republic of Korea (South Korea) to the list of excluded countries.",https://www.federalregister.gov/documents/2022/03/10/2022-05025/addition-to-the-list-of-countries-excluded-from-certain-license-requirements-under-the-export,https://www.govinfo.gov/content/pkg/FR-2022-03-10/pdf/2022-05025.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-16,2022-05511,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Procedures for Submitting Requests for Objections From the Section 232 National Security Adjustments of Imports of Steel and Aluminum,,https://www.federalregister.gov/documents/2022/03/16/2022-05511/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-03-16/pdf/2022-05511.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-16,2022-05604,Rule,Imposition of Sanctions on `Luxury Goods' Destined for Russia and Belarus and for Russian and Belarusian Oligarchs and Malign Actors Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) further invasion of Ukraine, and Belarus's substantial enabling of Russia's invasion, the Department of Commerce is imposing restrictions on the export, reexport, or transfer (in-country) to or within Russia or Belarus of `luxury goods' under the Export Administration Regulations (EAR) and for exports, reexports and transfers (in-country) worldwide to certain Russian or Belarusian oligarchs and other malign actors supporting the Russian or Belarusian governments. Taken together, these new export controls will significantly limit financially elite individuals' and organizations' access to luxury goods and thereby accentuate the consequences of providing such support.",https://www.federalregister.gov/documents/2022/03/16/2022-05604/imposition-of-sanctions-on-luxury-goods-destined-for-russia-and-belarus-and-for-russian-and,https://www.govinfo.gov/content/pkg/FR-2022-03-16/pdf/2022-05604.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-17,2022-05678,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Procedures for Submitting Request for Exclusions From the Section 232 National Security Adjustments of Imports of Steel and Aluminum,,https://www.federalregister.gov/documents/2022/03/17/2022-05678/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-03-17/pdf/2022-05678.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-21,2022-05856,Notice,Emerging Technology Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2022/03/21/2022-05856/emerging-technology-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2022-03-21/pdf/2022-05856.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-22,2022-05992,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Procedures for Submitting Rebuttals and Surrebuttals Requests for Exclusions From and Objections to the Section 232 National Security Adjustments of Imports of Steel and Aluminum,,https://www.federalregister.gov/documents/2022/03/22/2022-05992/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-03-22/pdf/2022-05992.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-25,2022-06334,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Simple Network Application Process and Multipurpose Application Form,"The Department of Commerce, in accordance with the Paperwork Reduction Act of 1995 (PRA), invites the general public and other Federal agencies to comment on proposed, and continuing information collections, which helps us assess the impact of our information collection requirements and minimize the public's reporting burden. The purpose of this notice is to allow for 60 days of public comment preceding submission of the collection to OMB.",https://www.federalregister.gov/documents/2022/03/25/2022-06334/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-03-25/pdf/2022-06334.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-03-28,2022-06272,Notice,Reporting for Calendar Year 2021 on Offsets Agreements Related to Sales of Defense Articles or Defense Services to Foreign Countries or Foreign Firms,"This notice is to remind the public that U.S. firms are required to report annually to the Department of Commerce (Commerce) information on contracts for the sale of defense articles or defense services to foreign countries or foreign firms that are subject to offsets agreements exceeding $5,000,000 in value. U.S. firms are also required to report annually to Commerce information on offsets transactions completed in performance of existing offsets commitments for which offsets credit of $250,000 or more has been claimed from the foreign representative. This year, such reports must include relevant information from calendar year 2021 and must be submitted to Commerce no later than June 15, 2022.",https://www.federalregister.gov/documents/2022/03/28/2022-06272/reporting-for-calendar-year-2021-on-offsets-agreements-related-to-sales-of-defense-articles-or,https://www.govinfo.gov/content/pkg/FR-2022-03-28/pdf/2022-06272.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07044,Notice,"In the Matter of: Sergio Eduardo Perez-Barragan, Altamira 411 Poniente, Tampico, Tamaulipas, 89137, Mexico; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/04/2022-07044/in-the-matter-of-sergio-eduardo-perez-barragan-altamira-411-poniente-tampico-tamaulipas-89137-mexico,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07044.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07045,Notice,"In the Matter of: Andrew Estrada, 1402 W Jeff Drive, Pharr, TX 78577-9659; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/04/2022-07045/in-the-matter-of-andrew-estrada-1402-w-jeff-drive-pharr-tx-78577-9659-order-denying-export,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07045.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07046,Notice,"In the Matter of: Guadalupe Horacio Garza-Cavazos, Inmate Number: 87312-479, FCI Butner Low, Federal Correctional Institution, P.O. Box 999, Butner, NC 27509; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/04/2022-07046/in-the-matter-of-guadalupe-horacio-garza-cavazos-inmate-number-87312-479-fci-butner-low-federal,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07046.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07047,Notice,"In the Matter of: Hicham Diab, Mar Maroun Street, Tedros Building, 6th Floor, Tripoli, Lebanon; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/04/2022-07047/in-the-matter-of-hicham-diab-mar-maroun-street-tedros-building-6th-floor-tripoli-lebanon-order,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07047.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07048,Notice,"In the Matter of: Nafez El Mir, 10630 Place De L'Acadie, Apartment 12, Montreal, Quebec, Canada H4N1A2; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/04/2022-07048/in-the-matter-of-nafez-el-mir-10630-place-de-lacadie-apartment-12-montreal-quebec-canada-h4n1a2,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07048.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-04,2022-07062,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; National Security and Critical Technology Assessments of the U.S. Industrial Base,"The Department of Commerce, in accordance with the Paperwork Reduction Act of 1995 (PRA), invites the general public and other Federal agencies to comment on proposed, and continuing information collections, which helps us assess the impact of our information collection requirements and minimize the public's reporting burden. The purpose of this notice is to allow for 60 days of public comment preceding submission of the collection to OMB.",https://www.federalregister.gov/documents/2022/04/04/2022-07062/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-04-04/pdf/2022-07062.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-05,2022-07105,Notice,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Chemical Weapons Convention Declaration and Report Handbook and Forms & Chemical Weapons Convention Regulations (CWCR),,https://www.federalregister.gov/documents/2022/04/05/2022-07105/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2022-04-05/pdf/2022-07105.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-06,2022-07211,Notice,Request for Public Comments on Supply Chain Issues To Support the U.S.-EU Trade and Technology Council Secure Supply Chains Working Group,"The Bureau of Industry and Security (BIS) requests public comments regarding how to advance supply chain resilience and security in key sectors: Semiconductors; solar photovoltaics; \1\ critical minerals and materials including rare earth magnets,\2\ lithium-ion batteries,\3\ and material inputs to semiconductors; \4\ and pharmaceuticals \5\ to inform the work of the United States-European Union (EU) Trade and Technology Council (TTC) Secure Supply Chains Working Group. The Working Group is tasked with increasing transparency of supply and demand, mapping respective existing sectoral capabilities, exchanging information on policy measures and research and development priorities, and cooperating on strategies to promote supply chain resilience and diversification. ---------------------------------------------------------------------------",https://www.federalregister.gov/documents/2022/04/06/2022-07211/request-for-public-comments-on-supply-chain-issues-to-support-the-us-eu-trade-and-technology-council,https://www.govinfo.gov/content/pkg/FR-2022-04-06/pdf/2022-07211.pdf,True,direct_semiconductor_or_advanced_computing,semiconductor,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-07,2022-07284,Rule,Additions of Entities to the Entity List,"In response to the Russian Federation's (Russia's) further invasion of Ukraine on February 24, 2022, the Department of Commerce is amending the Export Administration Regulations (EAR) by adding 120 entities under 120 entries to the Entity List. These 120 entities have been determined by the U.S. Government to be acting contrary to the national security interests or foreign policy of the United States and will be listed on the Entity List under the destinations of Belarus and Russia.",https://www.federalregister.gov/documents/2022/04/07/2022-07284/additions-of-entities-to-the-entity-list,https://www.govinfo.gov/content/pkg/FR-2022-04-07/pdf/2022-07284.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-07,2022-07359,Notice,Technical Advisory Committees; Notice of Recruitment of Members,,https://www.federalregister.gov/documents/2022/04/07/2022-07359/technical-advisory-committees-notice-of-recruitment-of-members,https://www.govinfo.gov/content/pkg/FR-2022-04-07/pdf/2022-07359.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-08,2022-07474,Notice,Sensors and Instrumentation Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2022/04/08/2022-07474/sensors-and-instrumentation-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2022-04-08/pdf/2022-07474.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-08,2022-07475,Notice,Information Systems Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2022/04/08/2022-07475/information-systems-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2022-04-08/pdf/2022-07475.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-11,2022-07643,Rule,Addition of Certain Entities to the Entity List; Correction,"The Bureau of Industry and Security (BIS) publishes these amendments to correct three errors contained in the revisions to the Entity List that were published in a final rule on February 14, 2022. That final rule amended the Export Administration Regulations (EAR) by revising the Entity List entry for ""Huawei Cloud Brazil"" (under Brazil) and by adding a new entry for ""Huawei Technologies Co., Ltd."" (under China, People's Republic of). However, the references to the foreign direct product provisions in the EAR that apply to these two entities were incorrect. This rule amends the entries for the two entities to include the correct references to these EAR provisions and also corrects a typographical error in one of these entries.",https://www.federalregister.gov/documents/2022/04/11/2022-07643/addition-of-certain-entities-to-the-entity-list-correction,https://www.govinfo.gov/content/pkg/FR-2022-04-11/pdf/2022-07643.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-12,2022-07768,Notice,"PJSC Aeroflot, 1 Arbat St., 119019, Moscow, Russia; Order Temporarily Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/12/2022-07768/pjsc-aeroflot-1-arbat-st-119019-moscow-russia-order-temporarily-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2022-04-12/pdf/2022-07768.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-12,2022-07769,Notice,"Azur Air, Sharypovo Airport, 404/1 Kozhevnicheskiy Lane, Moscow, Russia; Order Temporarily Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/12/2022-07769/azur-air-sharypovo-airport-4041-kozhevnicheskiy-lane-moscow-russia-order-temporarily-denying-export,https://www.govinfo.gov/content/pkg/FR-2022-04-12/pdf/2022-07769.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-12,2022-07770,Notice,"UTair Aviation JSC, Khanty-Mansiysk Airport, Tyumen Region, Russia 628012; Order Temporarily Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/12/2022-07770/utair-aviation-jsc-khanty-mansiysk-airport-tyumen-region-russia-628012-order-temporarily-denying,https://www.govinfo.gov/content/pkg/FR-2022-04-12/pdf/2022-07770.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-12,2022-07801,Notice,Information Systems Technical Advisory Committee; Notice of Partially Closed Meeting-Revised,,https://www.federalregister.gov/documents/2022/04/12/2022-07801/information-systems-technical-advisory-committee-notice-of-partially-closed-meeting-revised,https://www.govinfo.gov/content/pkg/FR-2022-04-12/pdf/2022-07801.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-12,2022-07836,Rule,Additions to the List of Countries Excluded From Certain License Requirements Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) further invasion of Ukraine and to protect U.S. national security and foreign policy interests, the Department of Commerce established highly restrictive license requirements and policies for certain transactions involving Russia and Belarus under the Export Administration Regulations (EAR). To recognize partner countries implementing substantially similar export controls on Russia and Belarus, the Department of Commerce published a list of countries excluded from certain U.S. export controls related to foreign-produced items. In this rule, the Department of Commerce adds Iceland, Liechtenstein, Norway, and Switzerland to the list of excluded countries.",https://www.federalregister.gov/documents/2022/04/12/2022-07836/additions-to-the-list-of-countries-excluded-from-certain-license-requirements-under-the-export,https://www.govinfo.gov/content/pkg/FR-2022-04-12/pdf/2022-07836.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-14,2022-07937,Rule,Expansion of Sanctions Against Russia and Belarus Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia) ongoing aggression in Ukraine following its further invasion of the country, as substantially enabled by Belarus, this rule expands license requirements for Russia and Belarus under the Export Administration Regulations (EAR) to all items on the Commerce Control List (CCL). It also removes license exception eligibility for aircraft registered in, owned or controlled by, or under charter or lease by Belarus or a national of Belarus.",https://www.federalregister.gov/documents/2022/04/14/2022-07937/expansion-of-sanctions-against-russia-and-belarus-under-the-export-administration-regulations-ear,https://www.govinfo.gov/content/pkg/FR-2022-04-14/pdf/2022-07937.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-26,2022-08793,Notice,"In the Matter of: Arnoldo Vidaurri, 113 Coronado Ave., Laredo, TX 78043; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/26/2022-08793/in-the-matter-of-arnoldo-vidaurri-113-coronado-ave-laredo-tx-78043-order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2022-04-26/pdf/2022-08793.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-26,2022-08885,Notice,"Aviastar-TU, 5 b. 7 Leningradsky Prospekt, g. Moskva, 125040, Moscow, Russia; Order Temporarily Denying Export Privileges",,https://www.federalregister.gov/documents/2022/04/26/2022-08885/aviastar-tu-5-b-7-leningradsky-prospekt-g-moskva-125040-moscow-russia-order-temporarily-denying,https://www.govinfo.gov/content/pkg/FR-2022-04-26/pdf/2022-08885.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-28,2022-09095,Notice,Transportation and Related Equipment Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2022/04/28/2022-09095/transportation-and-related-equipment-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2022-04-28/pdf/2022-09095.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-04-28,2022-09097,Notice,Materials and Equipment Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2022/04/28/2022-09097/materials-and-equipment-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2022-04-28/pdf/2022-09097.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-05-10,2022-10033,Notice,Request for Public Comments on Supply Chain Issues To Support the U.S.-EU Trade and Technology Council Secure Supply Chains Working Group,"On April 6, 2022, the Bureau of Industry and Security (BIS) published the notice Request for Public Comments on Supply Chain Issues To Support the U.S.-EU Trade and Technology Council Secure Supply Chains Working Group. Today's notice extends the deadline for written comments to June 23, 2022. This extension is being made to allow for commenters to take into account any developments or announcements that may occur as a result of the United States-EU TTC second leaders' meeting scheduled for May 15-16, 2022 in France.",https://www.federalregister.gov/documents/2022/05/10/2022-10033/request-for-public-comments-on-supply-chain-issues-to-support-the-us-eu-trade-and-technology-council,https://www.govinfo.gov/content/pkg/FR-2022-05-10/pdf/2022-10033.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-05-11,2022-10099,Rule,Expansion of Sanctions Against Russian Industry Sectors Under the Export Administration Regulations (EAR),"In response to the Russian Federation's (Russia's) ongoing aggression against Ukraine, the Department of Commerce is expanding the existing sanctions against Russian industry sectors by imposing a license requirement for exports, reexports, or transfers (in-country) to and within Russia for additional items subject to the Export Administration Regulations (EAR) identified under specific Schedule B numbers or Harmonized Tariff Schedule codes. The Bureau of Industry and Security (BIS) is taking these actions to further restrict Russia's ability to withstand the economic impact of the multilateral sanctions, further limit sources of revenue that could support Russia's military capabilities, and to better align with the European Union's controls.",https://www.federalregister.gov/documents/2022/05/11/2022-10099/expansion-of-sanctions-against-russian-industry-sectors-under-the-export-administration-regulations,https://www.govinfo.gov/content/pkg/FR-2022-05-11/pdf/2022-10099.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-05-18,2022-10674,Notice,Order Renewing Order Temporarily Denying Export Privileges,,https://www.federalregister.gov/documents/2022/05/18/2022-10674/order-renewing-order-temporarily-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2022-05-18/pdf/2022-10674.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-05-23,2022-10907,Proposed Rule,Commerce Control List: Controls on Certain Marine Toxins,"The Bureau of Industry and Security (BIS), Department of Commerce, maintains controls on the export, reexport and transfer (in- country) of dual-use items and less sensitive military items through the Export Administration Regulations (EAR), including the Commerce Control List (CCL). This rule proposes new unilateral export controls on four naturally occurring, dual-use biological toxins (specifically, the marine toxins brevetoxin, gonyautoxin, nodularin and palytoxin), the synthesis and collection of which BIS has identified for evaluation according to the criteria in Section 1758 of the Export Control Reform Act of 2018 (ECRA) pertaining to emerging and foundational technologies. These toxins have the potential (through either accidental or deliberate release) to cause casualties in humans or animals, degrade equipment, or damage crops or the environment. As these toxins are now capable of being more easily isolated and purified due to novel synthesis methods and equipment, the absence of export controls on such toxins could be exploited for biological weapons purposes. To address this concern, BIS proposes to amend the CCL by adding these toxins to Export Control Classification Number (ECCN) 1C351. This rule also proposes several conforming changes to the EAR to reflect the proposed addition of these marine toxins to ECCN 1C351. In addition, this document requests public comments to ensure that the scope of these proposed controls will be effective and appropriate (with respect to their potential impact on legitimate commercial or scientific applications).",https://www.federalregister.gov/documents/2022/05/23/2022-10907/commerce-control-list-controls-on-certain-marine-toxins,https://www.govinfo.gov/content/pkg/FR-2022-05-23/pdf/2022-10907.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2022,2022-05-25,2022-11214,Notice,"Rossiya Airlines, Pilotov St 18-4, St. Petersburg, Russia, 196210; Order Temporarily Denying Export Privileges",,https://www.federalregister.gov/documents/2022/05/25/2022-11214/rossiya-airlines-pilotov-st-18-4-st-petersburg-russia-196210-order-temporarily-denying-export,https://www.govinfo.gov/content/pkg/FR-2022-05-25/pdf/2022-11214.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
