event_year,publication_date,document_number,title,country_mentioned,country_in_12_economy_sample,context_sequence,context,raw_text_sha256,source_flag,review_status,p3_merge_ready
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,211,"Russia; and ``government end 30 Bolshoy Blvd., Bldg. 1, users'' and Moscow, 121205, Russia; and Russian state- 100A Novaya Street, owned enterprises Skolkovo, Odintsovsky (SoEs) to Russia.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,212,"w, 121205, Russia; and Russian state- 100A Novaya Street, owned enterprises Skolkovo, Odintsovsky (SoEs) to Russia. District, Moscow, 143025, (See Sec. Sec. Russia. 734.9(g),\3\",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,213,"rprises Skolkovo, Odintsovsky (SoEs) to Russia. District, Moscow, 143025, (See Sec. Sec. Russia. 734.9(g),\3\ 746.8(a)(3), and 744.21(b) of t",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,214,"denial. 87 FR [INSERT FR Leningradsky Prospect 68, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow 125315, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,215,"for food or 746.8(b) and 3/2022. 68 Leningradsky Prospect, medicine 744.21(e). Moscow 125315, Russia. designated as EAR99. (See Sec. Sec.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,216,"Machinery, Melnichnaya medicine 744.21(e). Street, 31, Kirov 610025, designated as Russia. EAR99. (See Sec. Sec. 734.9(g),\3\",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,217,"744.21(e). korpus 22, Moskovskaya designated as obl., Korolov 141070, EAR99, or ECCN Russia. 5A992.c and 5D992.c unless for Russian",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,218,"esignated as --KVZ Remservis. EAR99. (See Sec. Ulitsa Tetsevskaya 14, Sec. Kazan, Russia. 734.9(g),\3\ 746.8(a)(3), and 744.21(b) of the",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,219,"ee Sec. Sec. PAGE NUMBER], 3/ 18, Samarskaya Oblast, for food or 746.8(b) and 3/2022. Samara 443009, Russia. medicine 744.21(e). designated as EAR99. (See S",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,220,"or food or 746.8(b) and 3/2022. Kamensk Uralsky, 623405 medicine 744.21(e). Sverdlovsk region, Russia. designated as EAR99, or ECCN 5A992.c and",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,221,"icy of denial. 87 FR [INSERT FR Tetsevskaya St, Kazan to the EAR except See Sec. Sec. PAGE NUMBER], 3/ 420085, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,222,"for food or 746.8(b) and 3/2022. Street, Komsomolsk-on-Amur, medicine 744.21(e). Khabarovsky Krai, Russia designated as 618018. EAR99. (See Sec. Sec.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,223,"Department. 734.9(g),\3\ Khoroshevskoye Shosse 76, 746.8(a)(3), and Khodinka, Moscow, Russia; 744.21(b) of the and Ministry of Defence of EAR) the Russian Federation, Frunzenskaya nab., 2",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,224,"and Ministry of Defence of EAR) the Russian Federation, Frunzenskaya nab., 22/2, Moscow 119160, Russia. * * * * * * Ministry of Defence of the All items subject Policy of denial. 87 FR [",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,225,"except See Sec. Sec. PAGE NUMBER], 3/ including the Armed Forces for food or 746.8(b) and 3/2022. of Russia and all operating medicine 744.21(e). units wherever located. designated as This includes the national E",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,226,"organizations of the extend to any Russian Federation. All export, reexport address located in Russia. and transfer (in- country) to the entity wherever",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,227,"AR99. (See Sec. Institutskiy per., Sec. Dolgoprudny, Moscow Region 734.9(g),\3\ 141701, Russia; and 746.8(a)(3), and Zhukovsky Campus: Ulitsa 744.21(b) of the Gagarina 16, Zhukovsky, EAR)",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,228,"kovsky Campus: Ulitsa 744.21(b) of the Gagarina 16, Zhukovsky, EAR) Moscow Region 140180, Russia; and Moscow Campus 1 Stroyeniye 1, Klimentovsky Pereulok, Moscow Region 115184,",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,229,"d Moscow Campus 1 Stroyeniye 1, Klimentovsky Pereulok, Moscow Region 115184, Russia. * * * * * * [[Page 12245]] NPO High Precision Systems All items subject Policy",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,230,"icy of denial. 87 FR [INSERT FR JSC, Kievskaya Street 7, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,231,"licy of denial. 87 FR [INSERT FR Shcheglov Kaya Zaseka Tula, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ 300004 Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,232,"licy of denial. 87 FR [INSERT FR Vereiskaya Street, Moscow, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ 121357 Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,233,"EAR except See Sec. Sec. PAGE NUMBER], 3/ Square, Taganrog 347923, for food or 746.8(b) and 3/2022. Russia. medicine 744.21(e). designated as",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,234,"pt See Sec. Sec. PAGE NUMBER], 3/ Leninskaya Sloboda, Moscow for food or 746.8(b) and 3/2022. 115280, Russia. medicine 744.21(e). designated as EAR99.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,235,"pt See Sec. Sec. PAGE NUMBER], 3/ Kazan, Tatarstan Republic for food or 746.8(b) and 3/2022. 420085, Russia. medicine 744.21(e). designated as EAR99.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,236,"3 for food or 746.8(b) and 3/2022. Vvedenskogo Street, Moscow, medicine 744.21(e). 117342, Russia. designated as EAR99. (See Sec. Sec.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,237,"EAR except See Sec. Sec. PAGE NUMBER], 3/ 364, Dubna, Moscow 141983, for food or 746.8(b) and 3/2022. Russia. medicine 744.21(e). designated as",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,238,"Bolshaya for food or 746.8(b) and 3/2022. Pionerskaya, Moscow 115054, medicine 744.21(e). Russia. designated as EAR99. (See Sec. Sec.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,239,"See Sec. Sec. PAGE NUMBER], 3/ Concern, 127083, Moscow, 8 for food or 746.8(b) and 3/2022. marta, 10/1 Russia. medicine 744.21(e). designated as EAR99, or",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,240,"Sec. Sec. PAGE NUMBER], 3/ Solnechnogorskiy Region, for food or 746.8(b) and 3/2022. Dubrobki 141580, Russia. medicine 744.21(e). designated as EAR99. (See Sec",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,241,"denial. 87 FR [INSERT FR Strada Strominka 27, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, 107076 Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,242,"EAR except See Sec. Sec. PAGE NUMBER], 3/ Usacheva Street, Moscow, for food or 746.8(b) and 3/2022. Russia 119048. medicine 744.21(e). designated as",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,243,"ishkinskaya for food or 746.8(b) and 3/2022. Alleya, Moscow 125167, medicine 744.21(e). Russia. designated as EAR99. (See Sec. Sec.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,244,"pt See Sec. Sec. PAGE NUMBER], 3/ 6, Building 1, Moscow, for food or 746.8(b) and 3/2022. 125171, Russia. medicine 744.21(e). designated as EAR99.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,245,"enial. 87 FR [INSERT FR Bolshaya Pionerskaya, 1, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, 123610, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,246,".c and D. 46, Etazh 6, pom. 600K, 5D992.c unless for Shosse Varshavskoe, Moscow, Russian 115230, Russia. ``government end users'' and Russian state-",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,247,"enial. 87 FR [INSERT FR Polikarpov Str., 23B, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, 125284, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,248,"EAR except See Sec. Sec. PAGE NUMBER], 3/ Komsomolsk-On-Amur 681018, for food or 746.8(b) and 3/2022. Russia; and 15 Tupoleva medicine 744.21(e). Street, OP JSC SCA, designated as Zukhovskiy 140180, Russia;",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,249,"Russia; and 15 Tupoleva medicine 744.21(e). Street, OP JSC SCA, designated as Zukhovskiy 140180, Russia; EAR99. (See Sec. and 23b Bld. 2 Polikarpova Sec. St., Moscow 125824, Russia; 734.9(g),\3\ an",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,250,"Zukhovskiy 140180, Russia; EAR99. (See Sec. and 23b Bld. 2 Polikarpova Sec. St., Moscow 125824, Russia; 734.9(g),\3\ and 746.8(a)(3), and 26, Bld. 5, Leninskaya 744.21(b) of the",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,251,"(a)(3), and 26, Bld. 5, Leninskaya 744.21(b) of the Sloboda Street, Moscow, EAR) 115280, Russia; and Antonova Avenue 1, Ulianovsk 432072, Russia; and Leningradskaya Street 80/4A,",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,252,"Sloboda Street, Moscow, EAR) 115280, Russia; and Antonova Avenue 1, Ulianovsk 432072, Russia; and Leningradskaya Street 80/4A, Komsomolsk-On-Amur 681007, Russia.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,253,"432072, Russia; and Leningradskaya Street 80/4A, Komsomolsk-On-Amur 681007, Russia. * * * * * * Tactical Missiles All items subject Policy of denial. 87 FR [",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,254,"pt See Sec. Sec. PAGE NUMBER], 3/ KorolevIlyicha Street, 7, for food or 746.8(b) and 3/2022. 141080, Russia. medicine 744.21(e). designated as EAR99.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,255,"enial. 87 FR [INSERT FR Tupolev Embankment 17, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, 105005, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,256,"ial. 87 FR [INSERT FR Avenue, Rybinsk 152903, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Yavoslavl Region, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,257,"al. 87 FR [INSERT FR Bolshaya Pionerskaya Str., to the EAR except See Sec. Sec. PAGE NUMBER], 3/ 1, Moscow, 115054, Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,258,"denial. 87 FR [INSERT FR 16, Budyonny Avenue, to the EAR except See Sec. Sec. PAGE NUMBER], 3/ Moscow, 105118 Russia. for food or 746.8(b) and 3/2022. medicine 744.21(e).",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,259,"pt See Sec. Sec. PAGE NUMBER], 3/ Vereiskaya 29, str. 141, for food or 746.8(b) and 3/2022. Moscow, Russia. medicine 744.21(e). designated as EAR99.",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,260,"e requirements, license review policy, and restrictions on license exceptions. Supplement No. 7 to Part 744 [Amended] 0 19. Supplement No. 7 to part 744 is amended by removing RUSSIA and all the Russian entries. PART 746--EMBARGOES AND OTHER SPECIAL CONTROLS 0 20. The authority citation for 15 CFR part 746 is revised to read as follows: Authority: 50",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,261,"be used directly or indirectly in exploration for, or production of, oil or gas in Russian deepwater (greater than 500 feet) or Arctic offshore locations or shale formations in Russia, or are unable to determine whether the item will be used in such projects. Such items include, but are not limited to, drilling rigs, parts for horizontal drilling, drilling a",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,262,"expanders, valves, and risers. (ii) You should be aware that other provisions of the EAR, including parts 742 and 744 and Sec. 746.8, also apply to exports and reexports to Russia. License applications submitted to BIS under this section may include the phrase ``section 746.5'' or in Block 9 (Special Purpose) as described in Supplement No. 1 to part 748 o",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,263,"the EAR, provided that such software is widely available to the public at no cost to the user. 0 23. Section 746.8 is added to read as follows: Sec. 746.8 Sanctions against Russia. (a) License requirements--(1) Items classified in any ECCN in CCL Categories 3 to 9. In addition to license requirements specified on the Commerce Control List (CCL) in Su",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,264,"of the EAR, including part 744 and Sec. 746.5, a license is required, excluding deemed exports and deemed reexports, to export, reexport, or transfer (in-country) to or within Russia any item subject to the EAR and specified in any Export Control Classification Number (ECCN) in Categories 3, 4, 5, 6, 7, 8, or 9 of the CCL. (2) Foreign-produced ``direct",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,265,"d in any Export Control Classification Number (ECCN) in Categories 3, 4, 5, 6, 7, 8, or 9 of the CCL. (2) Foreign-produced ``direct product'' items subject to the EAR under Russia foreign ``direct product'' (FDP) rule. Except as described in paragraph (a)(4) of this section, a license is required to reexport, export from abroad, or transfer (in-country) t",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,266,"(a)(4) of this section, a license is required to reexport, export from abroad, or transfer (in-country) to any destination any foreign-produced item subject to the EAR under the Russia FDP Rule described in Sec. 734.9(f) of the EAR. (3) Foreign-produced ``direct product'' items subject to the EAR under Russia-Military End User FDP rule. Except as describe",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,267,"ign-produced item subject to the EAR under the Russia FDP Rule described in Sec. 734.9(f) of the EAR. (3) Foreign-produced ``direct product'' items subject to the EAR under Russia-Military End User FDP rule. Except as described in paragraph (a)(4) of this section, a license is required to reexport, export from abroad, or transfer (in-country) to or within",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,268,"s under paragraphs (a)(2) and (3) of this section. The countries listed in supplement No. 3 to this part have committed to implementing substantially similar export controls on Russia under their domestic laws. Therefore, exports or reexports from the countries described in this supplement No. 3 to this part or transfers (in-country) within the countries desc",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
2022,2022-03-03,2022-04300,Implementation of Sanctions Against Russia Under the Export Administration Regulations (EAR),Russia,False,269,"controlled content under supplement No. 2 to part 734 of the EAR, paragraph (a)(1) of this section when making a de minimis calculation for reexports and exports from abroad to Russia, the license requirements in paragraph (a)(1) of this section are not used to determine controlled U.S.-origin content in a foreign-made item, provided the criteria in paragrap",45d3033c05ad860fa66b434b99ef7391d4289364c4a1e7865f4af72f42e6f688,Federal_Register_official_full_text_literal_match,literal_mention_not_yet_legal_scope_coding,False
